"","BROOD_YEAR","RELEASE_YEAR","STOCK_NAME","FACILITY_NAME","RELEASE_STAGE_NAME","RELEASE_SITE_NAME","REL_CU_NAME","REL_CU_INDEX","TotalRelease","SPECIES_NAME","STOCK_PROD_AREA_CODE","MRP_TAGCODE","STOCK_CU_NAME","STOCK_CU_INDEX","stocksite"
"3385",1991,1993,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",7348,"Coho","QCI","20927","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3386",1992,1993,"Yakoun R","Yakoun River H","Fed Fry","Marie Lk","","",32785,"Coho","QCI","NOCO92420","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3387",1992,1994,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",10043,"Coho","QCI","21235","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3388",1992,1994,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",9981,"Coho","QCI","21236","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3389",1992,1994,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",9970,"Coho","QCI","21237","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3390",1993,1995,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",5848,"Coho","QCI","20515","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3391",1993,1995,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",11917,"Coho","QCI","180717","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3392",1993,1995,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",12610,"Coho","QCI","180718","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3393",1993,1994,"Yakoun R","Yakoun River H","Fed Fry","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",18000,"Coho","QCI","NOCO93267","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3394",1994,1996,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",16101,"Coho","QCI","181113","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3395",1994,1996,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",16232,"Coho","QCI","181114","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3396",1994,1996,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",8691,"Coho","QCI","181115","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3397",1996,1997,"Yakoun R","Yakoun River H","Fed Fry","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",2468,"Coho","QCI","NOCO96402","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3398",1998,2000,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",40166,"Coho","QCI","NOCO98425","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3399",1999,2001,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",38000,"Coho","QCI","NOCO99441","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3400",2000,2002,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",50000,"Coho","QCI","NOCO00331","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3401",2001,2003,"Yakoun R","Yakoun River H","Smolt 1+","Marie Lk","","",65000,"Coho","QCI","NOCO01443","HG-GRAHAM ISLAND LOWLANDS","CO-25","Marie Lk:Yakoun R"
"3402",2002,2004,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",5000,"Coho","QCI","NOCO02229","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3403",2004,2005,"Yakoun R","Yakoun River H","Fed Fry","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",17849,"Coho","QCI","NOCO04232","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3404",2007,2008,"Yakoun R","Yakoun River H","Fed Fry","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",900,"Coho","QCI","NOCO07173","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3405",2008,2010,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",2600,"Coho","QCI","NOCO08193","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3406",2009,2011,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",37556,"Coho","QCI","NOCO09160","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3407",2010,2012,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",57000,"Coho","QCI","NOCO10276","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3408",2013,2015,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",27150,"Coho","QCI","NOCO13227","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3409",2014,2016,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",40209,"Coho","QCI","NOCO14229","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3410",2015,2017,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",23700,"Coho","QCI","NOCO15175","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3411",2016,2018,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",52200,"Coho","QCI","NOCO16179","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3412",2017,2019,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",20350,"Coho","QCI","NOCO17173","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3413",2018,2020,"Yakoun R","Yakoun River H","Smolt 1+","Yakoun R","HG-GRAHAM ISLAND LOWLANDS","CO-25",12000,"Coho","QCI","NOCO18181","HG-GRAHAM ISLAND LOWLANDS","CO-25","Yakoun R:Yakoun R"
"3414",1990,1991,"Fraser R Low","Alouette River, South H","Smolt 1+","Maria Sl","","",3040,"Cutthroat","LWFR","AD9040","","","Maria Sl:Fraser R Low"
"3415",1994,1995,"Fraser R Low","Alouette River, South H","Smolt 1+","Maria Sl","","",5000,"Cutthroat","LWFR","AD9437","","","Maria Sl:Fraser R Low"
"3416",1995,1996,"Fraser R Low","Alouette River, South H","Smolt 1+","Maria Sl","","",12367,"Cutthroat","LWFR","AD9526","","","Maria Sl:Fraser R Low"
"3417",1996,1997,"Fraser R Low","Alouette River, South H","Smolt 1+","Maria Sl","","",3256,"Cutthroat","LWFR","AD9624","","","Maria Sl:Fraser R Low"
"3418",1997,1998,"Fraser R Low","Alouette River, South H","Smolt 1+","Maria Sl","","",3365,"Cutthroat","LWFR","NOCT9703","","","Maria Sl:Fraser R Low"
"3419",1987,1988,"Fraser R Low","Inch Creek H","Smolt 1+","Maria Sl","","",10823,"Cutthroat","LWFR","LM8703","","","Maria Sl:Fraser R Low"
"3420",1988,1989,"Fraser R Low","Inch Creek H","Smolt 1+","Maria Sl","","",16000,"Cutthroat","LWFR","LM8802","","","Maria Sl:Fraser R Low"
"3421",1989,1990,"Fraser R Low","Inch Creek H","Smolt 1+","Maria Sl","","",6182,"Cutthroat","LWFR","AD8915","","","Maria Sl:Fraser R Low"
"3422",1990,1991,"Fraser R Low","Inch Creek H","Smolt 1+","Maria Sl","","",5969,"Cutthroat","LWFR","AD9025","","","Maria Sl:Fraser R Low"
"3423",1992,1993,"Fraser R Low","Inch Creek H","Smolt 1+","Maria Sl","","",3500,"Cutthroat","LWFR","AD9207","","","Maria Sl:Fraser R Low"
"3424",1993,1994,"Fraser R Low","Inch Creek H","Smolt 1+","Maria Sl","","",5561,"Cutthroat","LWFR","AD9315","","","Maria Sl:Fraser R Low"
"3425",1990,1991,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",8000,"Cutthroat","GSVI","AD9012","","","Englishman R:L Qualicum R"
"3426",1991,1992,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",5000,"Cutthroat","GSVI","AD9108","","","Englishman R:L Qualicum R"
"3427",1992,1993,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",5100,"Cutthroat","GSVI","AD9213","","","Englishman R:L Qualicum R"
"3428",1993,1994,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",3455,"Cutthroat","GSVI","AD9333","","","Englishman R:L Qualicum R"
"3429",1993,1994,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",1207,"Cutthroat","GSVI","AD9334","","","Englishman R:L Qualicum R"
"3430",1994,1995,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",3642,"Cutthroat","GSVI","AD9427","","","Englishman R:L Qualicum R"
"3431",1995,1996,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",1318,"Cutthroat","GSVI","AD9536","","","Englishman R:L Qualicum R"
"3432",1996,1997,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",2812,"Cutthroat","GSVI","AD9633","","","Englishman R:L Qualicum R"
"3433",1997,1998,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",5266,"Cutthroat","GSVI","AD9717","","","Englishman R:L Qualicum R"
"3434",1998,1999,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",1900,"Cutthroat","GSVI","AD9821","","","Englishman R:L Qualicum R"
"3435",1999,2000,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",2364,"Cutthroat","GSVI","AD9934","","","Englishman R:L Qualicum R"
"3436",1999,2000,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",2104,"Cutthroat","GSVI","AD9935","","","Englishman R:L Qualicum R"
"3437",2000,2001,"L Qualicum R","Big Qualicum River H","Smolt 1+","Englishman R","","",1613,"Cutthroat","GSVI","AD0020","","","Englishman R:L Qualicum R"
"3438",2005,2006,"L Qualicum R","Little Qualicum Sp Chan","Smolt 1+","Englishman R","","",3569,"Cutthroat","GSVI","AD0534","","","Englishman R:L Qualicum R"
"3439",1981,1982,"Nanaimo R","Nanaimo River H","Smolt 1+","Nanaimo R","","",2188,"Cutthroat","GSVI","LV8109","","","Nanaimo R:Nanaimo R"
"3440",1981,1982,"Nanaimo R","Nanaimo River H","Smolt 1+","Nanaimo R","","",1493,"Cutthroat","GSVI","NOCT8105","","","Nanaimo R:Nanaimo R"
"3441",1988,1989,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",4296,"Cutthroat","JNST","AD8821","","","Campbell R:Quinsam R"
"3442",1989,1990,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",1563,"Cutthroat","JNST","AD8925","","","Campbell R:Quinsam R"
"3443",1990,1991,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",6662,"Cutthroat","JNST","AD9046","","","Campbell R:Quinsam R"
"3444",1991,1992,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Est","","",1941,"Cutthroat","JNST","AD9128","","","Campbell Est:Quinsam R"
"3445",1992,1993,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Est","","",928,"Cutthroat","JNST","AD9225","","","Campbell Est:Quinsam R"
"3446",1993,1994,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Est","","",1064,"Cutthroat","JNST","AD9320","","","Campbell Est:Quinsam R"
"3447",1993,1994,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",1337,"Cutthroat","JNST","AD9321","","","Campbell R:Quinsam R"
"3448",1994,1995,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Est","","",715,"Cutthroat","JNST","AD9409","","","Campbell Est:Quinsam R"
"3449",1995,1996,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Est","","",2280,"Cutthroat","JNST","AD9516","","","Campbell Est:Quinsam R"
"3450",1996,1997,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",1493,"Cutthroat","JNST","AD9643","","","Campbell R:Quinsam R"
"3451",1997,1998,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",1638,"Cutthroat","JNST","AD9712","","","Campbell R:Quinsam R"
"3452",1998,1999,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Est","","",1368,"Cutthroat","JNST","AD9812","","","Campbell Est:Quinsam R"
"3453",1999,2000,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Est","","",1970,"Cutthroat","JNST","AD9915","","","Campbell Est:Quinsam R"
"3454",1999,2000,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Transitn","","",650,"Cutthroat","JNST","AD9914","","","Campbell Transitn:Quinsam R"
"3455",2000,2001,"Quinsam R","Quinsam River H","Smolt 1+","Campbell Est","","",854,"Cutthroat","JNST","AD0012","","","Campbell Est:Quinsam R"
"3456",2001,2002,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",1776,"Cutthroat","JNST","AD0113","","","Campbell R:Quinsam R"
"3457",2005,2006,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",5569,"Cutthroat","JNST","AD0523","","","Campbell R:Quinsam R"
"3458",2005,2006,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",2428,"Cutthroat","JNST","AD0524","","","Campbell R:Quinsam R"
"3459",2006,2007,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",1849,"Cutthroat","JNST","AD0633","","","Campbell R:Quinsam R"
"3460",2012,2013,"Quinsam R","Quinsam River H","Smolt 1+","Campbell R","","",554,"Cutthroat","JNST","AD1214","","","Campbell R:Quinsam R"
"3461",1980,1981,"Bear (Amor) Cr","Campbell Estuary Seapen","Seapen","Campbell Est","","",260807,"Pink","JNST","LV8004","SOUTHERN FJORDS","PKE-4","Campbell Est:Bear (Amor) Cr"
"3462",2005,2006,"Cheakamus R","Tenderfoot Creek H","Unfed","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",348734,"Pink","GSMN","NOPK0506","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Cheakamus R"
"3463",2007,2008,"Cheakamus R","Tenderfoot Creek H","Unfed","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",11433,"Pink","GSMN","NOPK0726","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Cheakamus R"
"3464",2007,2008,"Cheakamus R","Tenderfoot Creek H","Unfed","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",14967,"Pink","GSMN","NOPK0727","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Cheakamus R"
"3465",2007,2008,"Cheakamus R","Tenderfoot Creek H","Unfed","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",35225,"Pink","GSMN","NOPK0728","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Cheakamus R"
"3466",2009,2010,"Cheakamus R","Tenderfoot Creek H","Fed Fry","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",801613,"Pink","GSMN","NOPK0903","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Cheakamus R"
"3467",2011,2012,"Cheakamus R","Tenderfoot Creek H","Unfed","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",1366464,"Pink","GSMN","NOPK1120","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Cheakamus R"
"3468",2017,2018,"Cheakamus R","Tenderfoot Creek H","Fed Fry","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",3263,"Pink","GSMN","NOPK1707","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Cheakamus R"
"3469",2019,2020,"Cheakamus R","Tenderfoot Creek H","Unfed","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",493959,"Pink","GSMN","NOPK1909","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Cheakamus R"
"3470",1993,1994,"Indian R","Tenderfoot Creek H","Unfed","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",712268,"Pink","GSMN","NOPK9323","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Indian R"
"3471",2007,2008,"Mamquam R","Tenderfoot Creek H","Unfed","Cheakamus R","EAST HOWE SOUND-BURRARD INLET","PKO-2",195570,"Pink","GSMN","NOPK0701","EAST HOWE SOUND-BURRARD INLET","PKO-2","Cheakamus R:Mamquam R"
"3472",2011,2012,"Nanaimo R","Nanaimo River H","Unfed","Nanaimo R","GEORGIA STRAIT","PKO-3",129139,"Pink","GSVI","NOPK1130","GEORGIA STRAIT","PKO-3","Nanaimo R:Nanaimo R"
"3473",1998,1999,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",822688,"Pink","GSVI","NOPK9803","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3474",1999,2000,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",768000,"Pink","GSVI","NOPK9916","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3475",2000,2001,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",71344,"Pink","GSVI","NOPK0015","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3476",2001,2002,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",363500,"Pink","GSVI","NOPK0133","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3477",2001,2002,"Oyster R","Oyster River H","Fed Fry","Oyster R","GEORGIA STRAIT","PKO-3",363500,"Pink","GSVI","NOPK0134","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3478",2002,2003,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",3e+05,"Pink","GSVI","NOPK0213","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3479",2003,2004,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",650000,"Pink","GSVI","NOPK0309","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3480",2004,2005,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",388000,"Pink","GSVI","NOPK0408","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3481",2005,2006,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",570000,"Pink","GSVI","NOPK0514","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3482",2006,2007,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",350000,"Pink","GSVI","NOPK0602","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3483",2007,2008,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",8e+05,"Pink","GSVI","NOPK0737","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3484",2008,2009,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",213000,"Pink","GSVI","NOPK0818","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3485",2009,2010,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",7e+05,"Pink","GSVI","NOPK0912","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3486",2010,2011,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",426000,"Pink","GSVI","NOPK1008","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3487",2011,2012,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",5e+05,"Pink","GSVI","NOPK1111","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3488",2012,2013,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",150000,"Pink","GSVI","NOPK1210","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3489",2013,2014,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",6e+05,"Pink","GSVI","NOPK1315","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3490",2014,2015,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",220000,"Pink","GSVI","NOPK1413","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3491",2015,2016,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",594000,"Pink","GSVI","NOPK1526","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3492",2016,2017,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",350000,"Pink","GSVI","NOPK1609","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3493",2017,2018,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",430000,"Pink","GSVI","NOPK1712","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3494",2018,2019,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",320000,"Pink","GSVI","NOPK1810","GEORGIA STRAIT","PKE-1","Oyster R:Oyster R"
"3495",2019,2020,"Oyster R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",605000,"Pink","GSVI","NOPK1906","GEORGIA STRAIT","PKO-3","Oyster R:Oyster R"
"3496",2007,2008,"Quinsam R","Nanaimo River H","Unfed","Nanaimo R","GEORGIA STRAIT","PKO-3",75996,"Pink","JNST","NOPK0718","GEORGIA STRAIT","PKO-3","Nanaimo R:Quinsam R"
"3497",2008,2009,"Quinsam R","Nanaimo River H","Unfed","Nanaimo R","GEORGIA STRAIT","PKE-1",54393,"Pink","JNST","NOPK0811","GEORGIA STRAIT","PKE-1","Nanaimo R:Quinsam R"
"3498",2010,2011,"Quinsam R","Nanaimo River H","Unfed","Nanaimo R","GEORGIA STRAIT","PKE-1",60000,"Pink","JNST","NOPK1016","GEORGIA STRAIT","PKE-1","Nanaimo R:Quinsam R"
"3499",2019,2020,"Quinsam R","Nanaimo River H","Unfed","Nanaimo R","GEORGIA STRAIT","PKO-3",260475,"Pink","JNST","NOPK1910","GEORGIA STRAIT","PKO-3","Nanaimo R:Quinsam R"
"3500",2005,2006,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKO-3",9e+05,"Pink","JNST","NOPK0510","GEORGIA STRAIT","PKO-3","Englishman R:Quinsam R"
"3501",2007,2008,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKO-3",950000,"Pink","JNST","NOPK0733","GEORGIA STRAIT","PKO-3","Englishman R:Quinsam R"
"3502",2008,2009,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKE-1",950000,"Pink","JNST","NOPK0813","GEORGIA STRAIT","PKE-1","Englishman R:Quinsam R"
"3503",2009,2010,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKO-3",9e+05,"Pink","JNST","NOPK0909","GEORGIA STRAIT","PKO-3","Englishman R:Quinsam R"
"3504",2010,2011,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKE-1",990000,"Pink","JNST","NOPK1003","GEORGIA STRAIT","PKE-1","Englishman R:Quinsam R"
"3505",2011,2012,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKO-3",990000,"Pink","JNST","NOPK1108","GEORGIA STRAIT","PKO-3","Englishman R:Quinsam R"
"3506",2012,2013,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKE-1",999950,"Pink","JNST","NOPK1205","GEORGIA STRAIT","PKE-1","Englishman R:Quinsam R"
"3507",2013,2014,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKO-3",990000,"Pink","JNST","NOPK1310","GEORGIA STRAIT","PKO-3","Englishman R:Quinsam R"
"3508",2014,2015,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKE-1",9e+05,"Pink","JNST","NOPK1403","GEORGIA STRAIT","PKE-1","Englishman R:Quinsam R"
"3509",2015,2016,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKO-3",8e+05,"Pink","JNST","NOPK1518","GEORGIA STRAIT","PKO-3","Englishman R:Quinsam R"
"3510",2016,2017,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKE-1",795000,"Pink","JNST","NOPK1611","GEORGIA STRAIT","PKE-1","Englishman R:Quinsam R"
"3511",2017,2018,"Quinsam R","Englishman River H","Unfed","Englishman R","GEORGIA STRAIT","PKO-3",7e+05,"Pink","JNST","NOPK1714","GEORGIA STRAIT","PKO-3","Englishman R:Quinsam R"
"3512",1986,1987,"Quinsam R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",1600000,"Pink","JNST","NOPK8603","GEORGIA STRAIT","PKE-1","Oyster R:Quinsam R"
"3513",1987,1988,"Quinsam R","Oyster Estuary Seapen","Seapen","Oyster Est","GEORGIA STRAIT","PKO-3",1e+05,"Pink","JNST","NOPK8717","GEORGIA STRAIT","PKO-3","Oyster Est:Quinsam R"
"3514",1987,1988,"Quinsam R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",1500000,"Pink","JNST","NOPK8716","GEORGIA STRAIT","PKO-3","Oyster R:Quinsam R"
"3515",1988,1989,"Quinsam R","Oyster Estuary Seapen","Seapen","Oyster Est","GEORGIA STRAIT","PKE-1",75000,"Pink","JNST","NOPK8812","GEORGIA STRAIT","PKE-1","Oyster Est:Quinsam R"
"3516",1988,1989,"Quinsam R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKE-1",1400000,"Pink","JNST","NOPK8811","GEORGIA STRAIT","PKE-1","Oyster R:Quinsam R"
"3517",1997,1998,"Quinsam R","Oyster River H","Unfed","Oyster R","GEORGIA STRAIT","PKO-3",1323300,"Pink","JNST","NOPK9731","GEORGIA STRAIT","PKO-3","Oyster R:Quinsam R"
"3518",1979,1980,"Quinsam R","Campbell Estuary Seapen","Seapen","Campbell Est","","",274615,"Pink","JNST","LV7901","GEORGIA STRAIT","PKO-3","Campbell Est:Quinsam R"
"3519",1980,1981,"Quinsam R","Campbell Estuary Seapen","Seapen","Campbell Est","","",259850,"Pink","JNST","ADLV8002","GEORGIA STRAIT","PKE-1","Campbell Est:Quinsam R"
