Production Year,Regional Area,Program Code,Project,Project Contact,Species,Run,Stock,Stock CU Index,Stock CU Name,Stock Stat Area,Objective,Production Strategy Level, Egg Target ,Production Activity Type,Release/ Transfer Stage,Release Site/ Transfer Project,Release/Transfer Facility,Release Stat Area,Release/ Transfer Target,Mark Type,Clip Type, Target # to Mark ,Target Status,Licence NOT Held By SEP,Comment,Data Status (SPA Internal)
2021,BC North Coast,AFS,Victor Cr,"CA - Central Coast, Cape Caution to Caamano Sound, east to Tatla Lake",Sockeye,Fall,Mary Cv Cr,SEL-19-40,MARY COVE CREEK,7,Stewardship,Primary,50000,Release,Fed Fry,Mary Cv,Victor Creek H,7,30000,,,,,,2021: Mary Cv Creek enhancement being changed to primary production strategy with 30K smolts and 15K fed fry targets.,Preliminary
2021,BC North Coast,AFS,Victor Cr,"CA - Central Coast, Cape Caution to Caamano Sound, east to Tatla Lake",Sockeye,Fall,Mary Cv Cr,SEL-19-40,MARY COVE CREEK,7,Stewardship,Primary,0,Release,Smolt 1+,Mary Cv,Victor Creek H,7,15000,,,,,,2021: Mary Cv Creek enhancement being changed to primary production strategy with 30K smolts and 15K fed fry targets.,Preliminary
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Dry Cr/SWVI,,,23,Stewardship,Primary,25000,Release,Unfed,Dry Cr/SWVI,Jake Leyenaar H,23,20000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Kitsuksis Cr,CM-10,SOUTHWEST VANCOUVER ISLAND,23,Stewardship,Primary,250000,Release,Unfed,Dry Cr/SWVI,Jake Leyenaar H,23,20000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Kitsuksis Cr,CM-10,SOUTHWEST VANCOUVER ISLAND,23,Stewardship,Primary,0,Release,Unfed,Kitsuksis Cr,Jake Leyenaar H,23,225000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Rogers Cr,CM-10,SOUTHWEST VANCOUVER ISLAND,23,Stewardship,Primary,250000,Release,Unfed,Dry Cr/SWVI,Jake Leyenaar H,23,20000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Chum,Fall,Rogers Cr,CM-10,SOUTHWEST VANCOUVER ISLAND,23,Stewardship,Primary,0,Release,Unfed,Rogers Cr,Jake Leyenaar H,23,225000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Bear Cr/SWVI,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,40000,Release,Unfed,Bear Cr/SWVI,Jake Leyenaar H,23,32400,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Beaver Cr Low/SWVI,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,16000,Release,Fed Fry,Beaver Cr Low/SWVI,Jake Leyenaar H,23,13500,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Deer Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,30000,Release,Unfed,Deer Cr,Jake Leyenaar H,23,27000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Dry Cr/SWVI,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,17000,Release,Unfed,Dry Cr/SWVI,Jake Leyenaar H,23,15000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Hal Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,15000,Release,Unfed,Hal Cr,Jake Leyenaar H,23,12150,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,,Primary,90000,Transfer Out,Egg,Alberni Sch,Alberni Schools,,1500,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Alternate,90000,Release,Unfed,Beaver Cr Low/SWVI,Jake Leyenaar H,23,13500,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Alternate,0,Release,Unfed,Greig Cr/SWVI,Jake Leyenaar H,23,4050,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Alternate,0,Release,Unfed,Hal Cr,Jake Leyenaar H,23,12150,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,0,Release,Unfed,Kitsuksis Cr,Jake Leyenaar H,23,85000,,,,,,Dependent on assessment of natural production.,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Alternate,0,Release,Unfed,Lugrin Cr,Jake Leyenaar H,23,4050,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Alternate,0,Release,Unfed,Plested Cr,Jake Leyenaar H,23,10000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Alternate,0,Release,Unfed,Rogers Cr,Jake Leyenaar H,23,45000,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Plested Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,15000,Release,Unfed,Plested Cr,Jake Leyenaar H,23,13500,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Rogers Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,50000,Release,Unfed,Rogers Cr,Jake Leyenaar H,23,45000,,,,,,Dependent on assessment of natural production.,Planning
2021,BC South Coast,PIP,Alberni Enh Soc,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Spaht Cr,CO-17,WEST VANCOUVER ISLAND,23,Stewardship,Primary,10000,Release,Unfed,Spaht Cr,Jake Leyenaar H,23,8100,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Sch,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,,Primary,0,Transfer In,Egg,Alberni Enh Soc,Jake Leyenaar H,,1500,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Sch,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kitsuksis Cr,CO-17,WEST VANCOUVER ISLAND,23,Education,Primary,0,Release,Fed Fry,Kitsuksis Cr,Alberni Schools,23,1500,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Sch,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kootowis Cr,CO-18,CLAYOQUOT,24,,Primary,0,Transfer In,Egg,Tofino,Tofino H,,400,,,,,,,Planning
2021,BC South Coast,PIP,Alberni Sch,"CA - Central W Coast of Van Is, east to Nanaimo, south to Chemainus",Coho,Fall,Kootowis Cr,CO-18,CLAYOQUOT,24,Education,Primary,0,Release,Unfed,Kootowis Cr,Alberni Schools,24,400,,,,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14,,Alternate,900500,Transfer Out,Egg,Powell R,Lang Creek H,,800000,,,,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14,,Alternate,0,Transfer Out,Egg,Sliammon R,Sliammon River H,,105000,,,,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14,Assessment/Harvest,Primary,0,Release,Smolt 0+,Big Qualicum R,Big Qualicum River H,14,3000000,Coded Wire Tag,AD,240000,,,"2021: Increased production of delayed group from 100,000 to 1,000,000, with expected increase in returns from improved marine survival with PROPOSED commensurate reduction in production group of 500,000.",Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chinook,Fall,Big Qualicum R,CK-27,EAST VANCOUVER ISLAND-QUALICUM & PUNTLEDGE_FA_0.x,14,Assessment/Harvest,Primary,3500000,Release,Smolt 0+,Big Qualicum R,Big Qualicum River H,14,0,Parentage-based Tagging,N/A,3000000,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Chum,Fall,Big Qualicum R,CM-4,GEORGIA STRAIT,14,Harvest,Primary,123200000,Release,Chan Fry,Big Qualicum R,Big Qualicum River H,14,49795200,,,,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,440000,Transfer Out,Egg,Comox Valley Sch,Comox Valley Schools,,100,,,,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,0,Transfer Out,Egg,Qualicum Sch,Qualicum Schools,,1000,,,,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Assessment/Harvest,Primary,0,Release,Smolt 1+,Big Qualicum R,Big Qualicum River H,14,400000,Coded Wire Tag,AD,100000,,,2021: production indicator tagging levels TBD.,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Assessment/Harvest,Primary,0,Release,Smolt 1+,Big Qualicum R,Big Qualicum River H,14,0,Fin Clip,AD,300000,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Assessment/Harvest,Primary,0,Release,Smolt 1+,Big Qualicum R,Big Qualicum River H,14,0,Parentage-based Tagging,N/A,400000,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,0,Transfer In,Fry,Puntledge R,Puntledge River H,,105000,,,,,,,Planning
2021,BC South Coast,OPS,Big Qualicum R,WEM - Big Qualicum Hatchery,Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,0,Transfer Out,Fry,Puntledge R,Puntledge River H,,100000,,,,,,,Planning
2021,BC South Coast,PIP,Campbell R Sch,CA - Campbell River,Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,0,Transfer In,Egg,Oyster R,Oyster River H,,100,,,,,,,Planning
2021,BC South Coast,PIP,Campbell R Sch,CA - Campbell River,Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Education,Primary,0,Release,Fed Fry,Oyster R,Campbell River Schools,14,100,,,,,,,Planning
2021,BC South Coast,PIP,Campbell R Sch,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,,Primary,0,Transfer In,Egg,Quinsam R,Quinsam River H,,1600,,,,,,,Planning
2021,BC South Coast,PIP,Campbell R Sch,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,Education,Primary,0,Release,Fed Fry,Hyacinthe Cr,Campbell River Schools,13,100,,,,,,,Planning
2021,BC South Coast,PIP,Campbell R Sch,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,Education,Primary,0,Release,Fed Fry,Larson Meadow,Campbell River Schools,13,100,,,,,,,Planning
2021,BC South Coast,PIP,Campbell R Sch,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,Education,Primary,0,Release,Fed Fry,Nunn's Cr,Campbell River Schools,13,300,,,,,,,Planning
2021,BC South Coast,PIP,Campbell R Sch,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,Education,Primary,0,Release,Fed Fry,Salmon R/JNST,Campbell River Schools,13,100,,,,,,,Planning
2021,BC South Coast,PIP,Campbell R Sch,CA - Campbell River,Coho,Fall,Quinsam R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,13,Education,Primary,0,Release,Fed Fry,Simms Cr,Campbell River Schools,13,1000,,,,,,,Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,,Primary,0,Transfer In,Egg,Chilliwack R,Chilliwack River H,,70000,,,,,,,Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Chinook,Fall,Chilliwack R,CK-9008,FRASER-HARRISON FALL TRANSPLANT_FA_0.3<<BIN>>,29E,Harvest,Primary,0,Release,Smolt 0+,Chapman Cr,Chapman Creek H,16,65000,Parentage-based Tagging,N/A,65000,,,,Planning
2021,BC South Coast,OPS,Quinsam R,WEM - Quinsam River Hatchery,Chinook,Fall,Quinsam R,CK-29,EAST VANCOUVER ISLAND-NORTH_FA_0.x,13,Rebuilding,Primary,0,Release,Unfed,Campbell R,Campbell R Estuary Restor,13,0,Thermal,N/A,884000,,,,Planning
2021,BC Interior,OPS,Spius Cr,WEM - Spius Creek Hatchery,Chinook,Spring,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,29F,Rebuilding,Primary,95000,Release,Fed Fry,Coldwater R,Spius Creek H,29F,30000,Parentage-based Tagging,N/A,30000,,,This fry production line is not considered part of the primary release target and only represents the release fry in excess of smolt targets due higher than expected egg to fry survival or excess fry after disease screening.,Preliminary
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16,,Primary,0,Transfer In,Fry,Chapman Cr,Howe Sd Pulp & Paper Hat,,55000,,,,,,,Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16,,Primary,0,Transfer Out,Fry,Chapman Cr,Howe Sd Pulp & Paper Hat,,60000,,,,,,,Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16,,Primary,70000,Transfer Out,Egg,Sunshine Coast Sch,Sunshine Coast Schools,,300,,,,,,,Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16,Harvest,Primary,0,Release,Smolt 1+,Chapman Cr,Chapman Creek H,16,50000,Fin Clip,AD,50000,,,2021: Due to summer flow constraints fry will be reared at hatchery facilities at Howe Sound Pulp and Paper in Port Mellon.,Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Coho,Fall,Chapman Cr,CO-10,HOWE SOUND-BURRARD INLET,16,Harvest,Primary,0,Release,Smolt 1+,Chapman Cr,Chapman Creek H,16,0,Parentage-based Tagging,N/A,50000,,,,Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Chapman Cr,PKO-3,GEORGIA STRAIT,16,Harvest,Primary,250000,Release,Fed Fry,Chapman Cr,Chapman Creek H,16,240000,,,,In Season,,,Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,,Primary,0,Transfer In,Egg,Tenderfoot Cr,Tenderfoot Creek H,,0,,,,,,"2021: target set to 0 following prioritization exercise conducted on Cheakamus pink allocation. Planned releases are for harvest (Squamish watershed), rebuilding (Elaho), and a pilot project involving releases to Capilano as a potential future broodstock source for North Shore community involvement projects.",Planning
2021,BC South Coast,DPI,Chapman Cr,"CA - Sunshine Coast & Howe Sound, Port Mellon to Desolation Sound",Pink,Fall,Cheakamus R,PKO-2,EAST HOWE SOUND-BURRARD INLET,28,Harvest,Primary,0,Release,Fed Fry,Chapman Cr,Chapman Creek H,16,0,,,,,,,Planning
2021,BC Interior,OPS,Spius Cr,WEM - Spius Creek Hatchery,Chinook,Spring,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,29F,Rebuilding,Primary,0,Release,Fed Fry,Coldwater R,Spius Creek H,29F,0,Thermal,N/A,30000,,,,Preliminary
2021,BC Interior,OPS,Spius Cr,WEM - Spius Creek Hatchery,Chinook,Spring,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,29F,Rebuilding,Primary,0,Release,Smolt 1+,Coldwater R,Spius Creek H,29F,55000,Parentage-based Tagging,N/A,55000,,,,Preliminary
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,100,Transfer In,Egg,Big Qualicum R,Big Qualicum River H,,100,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Big Qualicum R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Education,Primary,0,Release,Fed Fry,Big Qualicum R,Comox Valley Schools,14,100,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Little R/GSVI,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,0,Transfer In,Egg,Little R/GSVI,Little River H,,300,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Little R/GSVI,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Education,Primary,0,Release,Fed Fry,Little R/GSVI,Comox Valley Schools,14,300,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,0,Transfer In,Egg,Oyster R,Oyster River H,,400,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Oyster R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Education,Primary,0,Release,Fed Fry,Oyster R,Comox Valley Schools,14,400,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,0,Transfer In,Egg,Puntledge R,Puntledge River H,,3000,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Puntledge R,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Education,Primary,0,Release,Fed Fry,Puntledge R,Comox Valley Schools,14,3000,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Rosewall Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,,Primary,0,Transfer In,Egg,Fanny Bay/GSVI,Fanny Bay H,,2000,,,,,,,Planning
2021,BC South Coast,PIP,Comox Valley Sch,"CA - Central E&W Van Is, Nanoose to Oyster R & Gold R to Tahsis",Coho,Fall,Rosewall Cr,CO-13,EAST VANCOUVER ISLAND-GEORGIA STRAIT,14,Education,Primary,0,Release,Fed Fry,Rosewall Cr,Comox Valley Schools,14,2000,,,,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Burman R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,0,Release,Seapen 0+,Burman Est,Burman Estuary Seapen,25,200000,Fin Clip,AD,200000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Burman R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,0,Release,Seapen 0+,Burman Est,Burman Estuary Seapen,25,0,Parentage-based Tagging,N/A,200000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Burman R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,230000,Release,Seapen 0+,Burman Est,Burman Estuary Seapen,25,0,Thermal,N/A,200000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,,Primary,3200000,Transfer Out,Egg,Unknown,Unknown,,500,,,,,,Transfer out to research facility or university.,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,0,Release,Seapen 0+,Conuma Est,Conuma River H,25,2200000,Fin Clip,AD,2200000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,0,Release,Seapen 0+,Conuma Est,Conuma River H,25,0,Parentage-based Tagging,N/A,2200000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,0,Release,Seapen 0+,Conuma Est,Conuma River H,25,0,Thermal,N/A,2200000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,0,Release,Smolt 0+,Conuma R,Conuma River H,25,500000,Fin Clip,AD,500000,,,Different thermal mark than seapen release.,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,0,Release,Smolt 0+,Conuma R,Conuma River H,25,0,Parentage-based Tagging,N/A,500000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Conuma R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,0,Release,Smolt 0+,Conuma R,Conuma River H,25,0,Thermal,N/A,500000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chinook,Fall,Gold R,CK-32,WEST VANCOUVER ISLAND-NOOTKA & KYUQUOT_FA_0.x,25,Harvest,Primary,550000,Release,Smolt 0+,Muchalat Lk,Conuma River H,25,500000,Thermal,N/A,500000,,,,Planning
2021,BC Interior,OPS,Spius Cr,WEM - Spius Creek Hatchery,Chinook,Spring,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,29F,Rebuilding,Primary,0,Release,Smolt 1+,Coldwater R,Spius Creek H,29F,0,Thermal,N/A,55000,,,,Preliminary
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25,,Primary,2300000,Transfer Out,Egg,Vanc Is West (Gold R) Sch,Vanc Is West (Gold R) Sch,,100,,,,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25,Harvest,Alternate,1650000,Release,Fed Fry,Canton Cr,Conuma River H,25,500000,Thermal,N/A,500000,,,,Planning
2021,BC South Coast,OPS,Conuma R,WEM - Conuma River Hatchery,Chum,Fall,Conuma R,CM-10,SOUTHWEST VANCOUVER ISLAND,25,Harvest,Primary,0,Release,Seapen,Conuma Est,Conuma River H,25,1500000,Thermal,N/A,1500000,,,,Planning
